domain,lang,chars,english,source_path,english_path
tyomyyra.fi,fi,2776,False,scraped/tyomyyra.fi.txt,
tyonaika.fi,fi,1964,False,scraped/tyonaika.fi.txt,
tyonalle.fi,en,37,True,scraped/tyonalle.fi.txt,english_only/tyonalle.fi.txt
tyonohjausajantaikaa.fi,fi,5152,False,scraped/tyonohjausajantaikaa.fi.txt,
tyonohjauskipina.fi,en,74,True,scraped/tyonohjauskipina.fi.txt,english_only/tyonohjauskipina.fi.txt
tyonohjausnakyma.fi,fi,1297,False,scraped/tyonohjausnakyma.fi.txt,
tyooikeustalo.fi,fi,5442,False,scraped/tyooikeustalo.fi.txt,
tyop.fi,blocked,51,False,scraped/tyop.fi.txt,
tyoplus.fi,blocked,51,False,scraped/tyoplus.fi.txt,
tyoruccanen.fi,fi,519,False,scraped/tyoruccanen.fi.txt,
tyostotekniikka.fi,fi,153,False,scraped/tyostotekniikka.fi.txt,
tyosuhdepyora.fi,fi,836,False,scraped/tyosuhdepyora.fi.txt,
tyoterapinen.net,fi,3393,False,scraped/tyoterapinen.net.txt,
tyoterveysaalto.fi,fi,2178,False,scraped/tyoterveysaalto.fi.txt,
tyotrahaksi.fi,fi,10986,False,scraped/tyotrahaksi.fi.txt,
tyottakaisin.fi,fi,2407,False,scraped/tyottakaisin.fi.txt,
tyovaatetalo.com,fi,1093,False,scraped/tyovaatetalo.com.txt,
tyovalmennus.fi,fi,772,False,scraped/tyovalmennus.fi.txt,
tyovalot.fi,fi,210,False,scraped/tyovalot.fi.txt,
tyovene.com,en,708,True,scraped/tyovene.com.txt,english_only/tyovene.com.txt
tyovoimaa.com,blocked,51,False,scraped/tyovoimaa.com.txt,
tyovoimatukku.fi,fi,496,False,scraped/tyovoimatukku.fi.txt,
typingmaster.com,en,418,True,scraped/typingmaster.com.txt,english_only/typingmaster.com.txt
typolar.com,en,85,True,scraped/typolar.com.txt,english_only/typolar.com.txt
tyrecare.fi,blocked,51,False,scraped/tyrecare.fi.txt,
tyrecenter.fi,sv,163,False,scraped/tyrecenter.fi.txt,
tyrepoint.fi,fi,699,False,scraped/tyrepoint.fi.txt,
tyrionpartners.com,en,1988,True,scraped/tyrionpartners.com.txt,english_only/tyrionpartners.com.txt
tyrnavanvesihuolto.fi,fi,896,False,scraped/tyrnavanvesihuolto.fi.txt,
tyrnimedia.fi,blocked,51,False,scraped/tyrnimedia.fi.txt,
tyrnisampo.fi,fi,90,False,scraped/tyrnisampo.fi.txt,
tyrskyconsulting.fi,blocked,51,False,scraped/tyrskyconsulting.fi.txt,
tyrvaankiinteistot.fi,fi,5286,False,scraped/tyrvaankiinteistot.fi.txt,
tyrvaansahkotyo.fi,short,16,False,scraped/tyrvaansahkotyo.fi.txt,
tyttisbakery.fi,blocked,51,False,scraped/tyttisbakery.fi.txt,
tyvene.fi,fi,4409,False,scraped/tyvene.fi.txt,
tyykipuoti.fi,fi,1943,False,scraped/tyykipuoti.fi.txt,
tyyli.fi,blocked,51,False,scraped/tyyli.fi.txt,
tyylikasproduction.com,fi,1719,False,scraped/tyylikasproduction.com.txt,
tyyliluuri.fi,no,10770,False,scraped/tyyliluuri.fi.txt,
tyyneydentila.fi,fi,607,False,scraped/tyyneydentila.fi.txt,
tyyniremontit.fi,fi,563,False,scraped/tyyniremontit.fi.txt,
tyynni.fi,fi,5530,False,scraped/tyynni.fi.txt,
tyynykauppa.fi,fi,1061,False,scraped/tyynykauppa.fi.txt,
u-rakennus.com,en,90,True,scraped/u-rakennus.com.txt,english_only/u-rakennus.com.txt
u2m.fi,fi,383,False,scraped/u2m.fi.txt,
uber.fi,en,5238,True,scraped/uber.fi.txt,english_only/uber.fi.txt
uberwager.com,en,6599,True,scraped/uberwager.com.txt,english_only/uberwager.com.txt
ubicast.fi,de,66,False,scraped/ubicast.fi.txt,
ubigu.fi,fi,273,False,scraped/ubigu.fi.txt,
ubikon.com,en,204,True,scraped/ubikon.com.txt,english_only/ubikon.com.txt
ubinet.fi,fi,213,False,scraped/ubinet.fi.txt,
ubisecure.com,en,170,True,scraped/ubisecure.com.txt,english_only/ubisecure.com.txt
ubit.fi,fi,2516,False,scraped/ubit.fi.txt,
ubitec.fi,fi,1839,False,scraped/ubitec.fi.txt,
ubium.net,en,711,True,scraped/ubium.net.txt,english_only/ubium.net.txt
ubrahoitus.fi,fi,403,False,scraped/ubrahoitus.fi.txt,
ubsolar.com,en,2352,True,scraped/ubsolar.com.txt,english_only/ubsolar.com.txt
ubtrobot.com,en,522,True,scraped/ubtrobot.com.txt,english_only/ubtrobot.com.txt
ucc.fi,fi,1551,False,scraped/ucc.fi.txt,
uccs.fi,en,464,True,scraped/uccs.fi.txt,english_only/uccs.fi.txt
uchestar.fi,en,214,True,scraped/uchestar.fi.txt,english_only/uchestar.fi.txt
ucsolutions.fi,fi,2632,False,scraped/ucsolutions.fi.txt,
ud.fi,en,182,True,scraped/ud.fi.txt,english_only/ud.fi.txt
udatasecurity.fi,blocked,51,False,scraped/udatasecurity.fi.txt,
udboutique.com,short,23,False,scraped/udboutique.com.txt,
udda.studio,en,96,True,scraped/udda.studio.txt,english_only/udda.studio.txt
uds.systems,fi,9462,False,scraped/uds.systems.txt,
uegem.fi,blocked,51,False,scraped/uegem.fi.txt,
uemb.fi,blocked,51,False,scraped/uemb.fi.txt,
ufs.fi,en,110,True,scraped/ufs.fi.txt,english_only/ufs.fi.txt
uftrust.com,en,103,True,scraped/uftrust.com.txt,english_only/uftrust.com.txt
ugalabugala.net,fi,31,False,scraped/ugalabugala.net.txt,
ugears.fi,fi,102,False,scraped/ugears.fi.txt,
ugglaengineering.fi,fi,5195,False,scraped/ugglaengineering.fi.txt,
uginterasrakenne.fi,fi,2488,False,scraped/uginterasrakenne.fi.txt,
ugone.fi,en,111,True,scraped/ugone.fi.txt,english_only/ugone.fi.txt
uhanadesign.com,en,638,True,scraped/uhanadesign.com.txt,english_only/uhanadesign.com.txt
uhanda.fi,blocked,51,False,scraped/uhanda.fi.txt,
uhjulkisivut.fi,fi,288,False,scraped/uhjulkisivut.fi.txt,
uhku.fi,fi,161,False,scraped/uhku.fi.txt,
uhkua.fi,fi,7571,False,scraped/uhkua.fi.txt,
uhma.ai,en,10715,True,scraped/uhma.ai.txt,english_only/uhma.ai.txt
uhmasolutions.fi,fi,62,False,scraped/uhmasolutions.fi.txt,
uhmu.fi,blocked,51,False,scraped/uhmu.fi.txt,
uintikauppa.com,fi,947,False,scraped/uintikauppa.com.txt,
uipoy.fi,fi,806,False,scraped/uipoy.fi.txt,
uistio.fi,fi,79,False,scraped/uistio.fi.txt,
uiswim.com,en,289,True,scraped/uiswim.com.txt,english_only/uiswim.com.txt
uittokalusto.fi,fi,5226,False,scraped/uittokalusto.fi.txt,
ujainen.fi,fi,1084,False,scraped/ujainen.fi.txt,
ukiark.fi,fi,916,False,scraped/ukiark.fi.txt,
ukiasunnot.fi,fi,56,False,scraped/ukiasunnot.fi.txt,
ukikustaviok.com,fi,662,False,scraped/ukikustaviok.com.txt,
ukinis.fi,fi,338,False,scraped/ukinis.fi.txt,
ukinlvipalvelu.fi,fi,70,False,scraped/ukinlvipalvelu.fi.txt,
ukinvuokrakodit.fi,fi,1503,False,scraped/ukinvuokrakodit.fi.txt,
ukipolis.fi,fi,872,False,scraped/ukipolis.fi.txt,
ukiport.fi,en,480,True,scraped/ukiport.fi.txt,english_only/ukiport.fi.txt
ukko.com,fi,131,False,scraped/ukko.com.txt,
ukko.fi,fi,219,False,scraped/ukko.fi.txt,
ukkohiisiresort.com,fi,515,False,scraped/ukkohiisiresort.com.txt,
ukkone.fi,en,3563,True,scraped/ukkone.fi.txt,english_only/ukkone.fi.txt
ukkonenpalvelut.fi,fi,76,False,scraped/ukkonenpalvelut.fi.txt,
ukkopekka.fi,fi,1464,False,scraped/ukkopekka.fi.txt,
ukkoworks.fi,fi,5423,False,scraped/ukkoworks.fi.txt,
ukkterveyspalvelut.fi,fi,751,False,scraped/ukkterveyspalvelut.fi.txt,
ukmajoitus.fi,fi,1886,False,scraped/ukmajoitus.fi.txt,
ukmp.fi,fi,335,False,scraped/ukmp.fi.txt,
ukon.fi,fi,322,False,scraped/ukon.fi.txt,
ukonhattu.net,blocked,51,False,scraped/ukonhattu.net.txt,
ukonhauta.fi,fi,187,False,scraped/ukonhauta.fi.txt,
ukonniemenviinitarha.fi,fi,45,False,scraped/ukonniemenviinitarha.fi.txt,
ukonputki.fi,fi,3587,False,scraped/ukonputki.fi.txt,
uksiivous.fi,fi,286,False,scraped/uksiivous.fi.txt,
ulcona.com,fi,517,False,scraped/ulcona.com.txt,
uleaborg.fi,fi,3147,False,scraped/uleaborg.fi.txt,
ulfsby.ax,sv,478,False,scraped/ulfsby.ax.txt,
uljasdevelopment.com,en,634,True,scraped/uljasdevelopment.com.txt,english_only/uljasdevelopment.com.txt
ulko.fi,sv,98,False,scraped/ulko.fi.txt,
ulkomainos.net,fi,3304,False,scraped/ulkomainos.net.txt,
ulkona.fi,fi,893,False,scraped/ulkona.fi.txt,
ulkounelmat.fi,fi,1518,False,scraped/ulkounelmat.fi.txt,
ullakakela.fi,fi,1745,False,scraped/ullakakela.fi.txt,
ullakkotilat.fi,fi,1314,False,scraped/ullakkotilat.fi.txt,
ullarask.com,fi,1314,False,scraped/ullarask.com.txt,
ullaremes.net,blocked,51,False,scraped/ullaremes.net.txt,
ullmansvilla.fi,fi,1243,False,scraped/ullmansvilla.fi.txt,
ullnercreative.com,fi,3894,False,scraped/ullnercreative.com.txt,
ulonen.com,fi,1403,False,scraped/ulonen.com.txt,
ulp.fi,fi,240,False,scraped/ulp.fi.txt,
ulpukka.fi,fi,385,False,scraped/ulpukka.fi.txt,
ulpustudio.com,fi,5654,False,scraped/ulpustudio.com.txt,
ulr.fi,fi,2493,False,scraped/ulr.fi.txt,
ult.fi,fi,447,False,scraped/ult.fi.txt,
ultijam.com,en,172,True,scraped/ultijam.com.txt,english_only/ultijam.com.txt
ultimaali.fi,fi,2246,False,scraped/ultimaali.fi.txt,
ultimarine.com,blocked,51,False,scraped/ultimarine.com.txt,
ultimate.ai,nl,2275,False,scraped/ultimate.ai.txt,
ultimatemarket.com,fi,747,False,scraped/ultimatemarket.com.txt,
ultimates.fi,fi,894,False,scraped/ultimates.fi.txt,
ultimatesportservice.fi,en,140,True,scraped/ultimatesportservice.fi.txt,english_only/ultimatesportservice.fi.txt
ultirender.com,fi,309,False,scraped/ultirender.com.txt,
ultraberg.fi,fi,807,False,scraped/ultraberg.fi.txt,
ultrafinn.fi,blocked,51,False,scraped/ultrafinn.fi.txt,
ultrahack.org,en,6111,True,scraped/ultrahack.org.txt,english_only/ultrahack.org.txt
ultrahelsinki.com,blocked,51,False,scraped/ultrahelsinki.com.txt,
ultrakiinteistot.fi,blocked,51,False,scraped/ultrakiinteistot.fi.txt,
ultramestarit.fi,blocked,51,False,scraped/ultramestarit.fi.txt,
ultrapolymers.com,en,116,True,scraped/ultrapolymers.com.txt,english_only/ultrapolymers.com.txt
ultrarontgen.fi,fi,6266,False,scraped/ultrarontgen.fi.txt,
ulvilanjatehuolto.fi,fi,2583,False,scraped/ulvilanjatehuolto.fi.txt,
ulvilanlasikuitu.fi,fi,2301,False,scraped/ulvilanlasikuitu.fi.txt,
umacon.fi,fi,145,False,scraped/umacon.fi.txt,
umai.fi,fi,2471,False,scraped/umai.fi.txt,
umami.fi,fi,248,False,scraped/umami.fi.txt,
umashi.fi,fi,6227,False,scraped/umashi.fi.txt,
umbrellaforensics.com,en,152,True,scraped/umbrellaforensics.com.txt,english_only/umbrellaforensics.com.txt
umc.fi,fi,83,False,scraped/umc.fi.txt,
umka.fi,en,912,True,scraped/umka.fi.txt,english_only/umka.fi.txt
umkiinteistot.fi,blocked,51,False,scraped/umkiinteistot.fi.txt,
ummo.fi,fi,2405,False,scraped/ummo.fi.txt,
umpeltoniemi.fi,blocked,51,False,scraped/umpeltoniemi.fi.txt,
umpihanki.com,fi,219,False,scraped/umpihanki.com.txt,
umpipuu.fi,fi,1079,False,scraped/umpipuu.fi.txt,
umpmaastohitsaus.fi,fi,551,False,scraped/umpmaastohitsaus.fi.txt,
umrk.fi,fi,536,False,scraped/umrk.fi.txt,
umsa.fi,en,45,True,scraped/umsa.fi.txt,english_only/umsa.fi.txt
umuko.fi,en,91,True,scraped/umuko.fi.txt,english_only/umuko.fi.txt
umw.fi,short,23,False,scraped/umw.fi.txt,
umyhtiot.fi,blocked,51,False,scraped/umyhtiot.fi.txt,
unaco.fi,en,185,True,scraped/unaco.fi.txt,english_only/unaco.fi.txt
unaku.fi,fi,1840,False,scraped/unaku.fi.txt,
unaoy.fi,blocked,51,False,scraped/unaoy.fi.txt,
unavaate.fi,fi,3128,False,scraped/unavaate.fi.txt,
unax.fi,fi,4578,False,scraped/unax.fi.txt,
unce.fi,fi,604,False,scraped/unce.fi.txt,
uncodemedia.com,blocked,51,False,scraped/uncodemedia.com.txt,
undaunted.fi,fi,6101,False,scraped/undaunted.fi.txt,
underbros.com,fi,1980,False,scraped/underbros.com.txt,
undercoveragency.fi,fi,218,False,scraped/undercoveragency.fi.txt,
undergroundcity.fi,blocked,51,False,scraped/undergroundcity.fi.txt,
undergroundstore.fi,fi,1138,False,scraped/undergroundstore.fi.txt,
undertowgames.com,en,571,True,scraped/undertowgames.com.txt,english_only/undertowgames.com.txt
uneins.com,en,90,True,scraped/uneins.com.txt,english_only/uneins.com.txt
uneksija.fi,fi,88,False,scraped/uneksija.fi.txt,
unelma-auto.fi,fi,1022,False,scraped/unelma-auto.fi.txt,
unelma.fi,fi,1020,False,scraped/unelma.fi.txt,
unelmaa.com,en,2365,True,scraped/unelmaa.com.txt,english_only/unelmaa.com.txt
unelmahoiva.fi,en,214,True,scraped/unelmahoiva.fi.txt,english_only/unelmahoiva.fi.txt
unelmalabs.com,en,1439,True,scraped/unelmalabs.com.txt,english_only/unelmalabs.com.txt
unelmalemmikit.net,fi,438,False,scraped/unelmalemmikit.net.txt,
unelmallinen.fi,fi,1295,False,scraped/unelmallinen.fi.txt,
unelmasali.fi,fi,5316,False,scraped/unelmasali.fi.txt,
unelmatalot.fi,blocked,51,False,scraped/unelmatalot.fi.txt,
unelmatupa.fi,fi,770,False,scraped/unelmatupa.fi.txt,
unelmauunit.fi,fi,4436,False,scraped/unelmauunit.fi.txt,
unelmavalmennus.fi,fi,244,False,scraped/unelmavalmennus.fi.txt,
unelmaworks.com,fi,1847,False,scraped/unelmaworks.com.txt,
unelmienputkimies.com,fi,2991,False,scraped/unelmienputkimies.com.txt,
unenlahja.fi,en,214,True,scraped/unenlahja.fi.txt,english_only/unenlahja.fi.txt
unettu.fi,fi,465,False,scraped/unettu.fi.txt,
unevn.gg,en,779,True,scraped/unevn.gg.txt,english_only/unevn.gg.txt
unexi.net,blocked,51,False,scraped/unexi.net.txt,
unfair.fi,fi,2051,False,scraped/unfair.fi.txt,
unibus.fi,fi,604,False,scraped/unibus.fi.txt,
unic-palvelut.fi,en,340,True,scraped/unic-palvelut.fi.txt,english_only/unic-palvelut.fi.txt
unica.fi,fi,6380,False,scraped/unica.fi.txt,
unico.fi,fi,1166,False,scraped/unico.fi.txt,
unicoaches.fi,fi,1077,False,scraped/unicoaches.fi.txt,
unicorn.codes,en,167,True,scraped/unicorn.codes.txt,english_only/unicorn.codes.txt
unicta.fi,fi,67,False,scraped/unicta.fi.txt,
uniforst.fi,fi,256,False,scraped/uniforst.fi.txt,
unifysolutions.fi,en,69,True,scraped/unifysolutions.fi.txt,english_only/unifysolutions.fi.txt
unigrow.fi,blocked,51,False,scraped/unigrow.fi.txt,
uniikki.com,en,3205,True,scraped/uniikki.com.txt,english_only/uniikki.com.txt
uniikkimatka.fi,fi,618,False,scraped/uniikkimatka.fi.txt,
uniikkipalvelu.fi,fi,1449,False,scraped/uniikkipalvelu.fi.txt,
uniikkiunikorni.fi,fi,2226,False,scraped/uniikkiunikorni.fi.txt,
uniikkiura.fi,blocked,51,False,scraped/uniikkiura.fi.txt,
unijukka.fi,fi,2373,False,scraped/unijukka.fi.txt,
unik-klean.fi,fi,317,False,scraped/unik-klean.fi.txt,
unikconsulting.fi,fi,955,False,scraped/unikconsulting.fi.txt,
unikhair.fi,fi,646,False,scraped/unikhair.fi.txt,
unikie.com,blocked,51,False,scraped/unikie.com.txt,
uniklubi.net,en,635,True,scraped/uniklubi.net.txt,english_only/uniklubi.net.txt
uniko.fi,fi,32,False,scraped/uniko.fi.txt,
unikodit.fi,blocked,51,False,scraped/unikodit.fi.txt,
unikrakennus.fi,fi,1447,False,scraped/unikrakennus.fi.txt,
unikstudio.fi,fi,1134,False,scraped/unikstudio.fi.txt,
uniku.fi,blocked,51,False,scraped/uniku.fi.txt,
unikulma.fi,fi,102,False,scraped/unikulma.fi.txt,
unikuntoon.fi,blocked,51,False,scraped/unikuntoon.fi.txt,
unilink.fi,fi,4410,False,scraped/unilink.fi.txt,
unille.fi,fi,2152,False,scraped/unille.fi.txt,
uniman.fi,en,108,True,scraped/uniman.fi.txt,english_only/uniman.fi.txt
unimetturku.com,fi,1651,False,scraped/unimetturku.com.txt,
uniofy.com,fi,1559,False,scraped/uniofy.com.txt,
unionheavy.fi,blocked,51,False,scraped/unionheavy.fi.txt,
unioni45.fi,fi,6057,False,scraped/unioni45.fi.txt,
unipulla.fi,blocked,51,False,scraped/unipulla.fi.txt,
uniqair.fi,fi,1613,False,scraped/uniqair.fi.txt,
uniqentertainment.fi,fi,668,False,scraped/uniqentertainment.fi.txt,
uniqer.net,en,806,True,scraped/uniqer.net.txt,english_only/uniqer.net.txt
uniqful.com,en,116,True,scraped/uniqful.com.txt,english_only/uniqful.com.txt
uniqnails.com,fi,1562,False,scraped/uniqnails.com.txt,
unique-yachting.fi,en,1288,True,scraped/unique-yachting.fi.txt,english_only/unique-yachting.fi.txt
uniquebranding.fi,fi,126,False,scraped/uniquebranding.fi.txt,
uniquehair.fi,fi,88,False,scraped/uniquehair.fi.txt,
uniquehairdressing.fi,fi,476,False,scraped/uniquehairdressing.fi.txt,
uniquekampaamot.fi,fi,1516,False,scraped/uniquekampaamot.fi.txt,
uniquelkv.fi,fi,1633,False,scraped/uniquelkv.fi.txt,
uniquemetal.fi,fi,80,False,scraped/uniquemetal.fi.txt,
uniquette.com,en,121,True,scraped/uniquette.com.txt,english_only/uniquette.com.txt
uniqway.fi,blocked,51,False,scraped/uniqway.fi.txt,
unirak.fi,fi,1470,False,scraped/unirak.fi.txt,
uniresta.fi,fi,6461,False,scraped/uniresta.fi.txt,
unisigma.fi,fi,887,False,scraped/unisigma.fi.txt,
unisolver.com,en,204,True,scraped/unisolver.com.txt,english_only/unisolver.com.txt
unison.fi,en,103,True,scraped/unison.fi.txt,english_only/unison.fi.txt
unit4.com,en,8896,True,scraped/unit4.com.txt,english_only/unit4.com.txt
unitc.fi,en,74,True,scraped/unitc.fi.txt,english_only/unitc.fi.txt
unitedauto.fi,fi,495,False,scraped/unitedauto.fi.txt,
unitedbankers.fi,fi,2437,False,scraped/unitedbankers.fi.txt,
unitedimaginations.fi,en,7028,True,scraped/unitedimaginations.fi.txt,english_only/unitedimaginations.fi.txt
unitsolver.com,en,2917,True,scraped/unitsolver.com.txt,english_only/unitsolver.com.txt
unity3d.com,en,103,True,scraped/unity3d.com.txt,english_only/unity3d.com.txt
unitylife.fi,en,2892,True,scraped/unitylife.fi.txt,english_only/unitylife.fi.txt
univaltakunta.com,blocked,51,False,scraped/univaltakunta.com.txt,
universalbeauty.fi,en,33,True,scraped/universalbeauty.fi.txt,english_only/universalbeauty.fi.txt
universalmusic.fi,fi,986,False,scraped/universalmusic.fi.txt,
universalplayers.com,fi,2617,False,scraped/universalplayers.com.txt,
universalstone.eu,fi,311,False,scraped/universalstone.eu.txt,
universumglobal.com,short,19,False,scraped/universumglobal.com.txt,
uniwaves.com,en,2168,True,scraped/uniwaves.com.txt,english_only/uniwaves.com.txt
uniwood.fi,en,4974,True,scraped/uniwood.fi.txt,english_only/uniwood.fi.txt
unkkuri.com,fi,1194,False,scraped/unkkuri.com.txt,
unlimited-divers.eu,fi,48,False,scraped/unlimited-divers.eu.txt,
unlimitedsafari.com,en,5330,True,scraped/unlimitedsafari.com.txt,english_only/unlimitedsafari.com.txt
unlit.fi,short,16,False,scraped/unlit.fi.txt,
unlockyourhero.fi,en,74,True,scraped/unlockyourhero.fi.txt,english_only/unlockyourhero.fi.txt
unmannedfi.com,short,6,False,scraped/unmannedfi.com.txt,
unmannered.film,en,1667,True,scraped/unmannered.film.txt,english_only/unmannered.film.txt
unna.fi,en,108,True,scraped/unna.fi.txt,english_only/unna.fi.txt
unnas.fi,short,24,False,scraped/unnas.fi.txt,
unoaction.fi,fi,1069,False,scraped/unoaction.fi.txt,
unolaina.fi,fi,2904,False,scraped/unolaina.fi.txt,
unrealproductions.net,en,261,True,scraped/unrealproductions.net.txt,english_only/unrealproductions.net.txt
unseen.fi,fi,700,False,scraped/unseen.fi.txt,
unt.fi,fi,166,False,scraped/unt.fi.txt,
untamorestaurointi.fi,fi,3638,False,scraped/untamorestaurointi.fi.txt,
untenmaa.fi,fi,161,False,scraped/untenmaa.fi.txt,
unthinkable.fi,blocked,51,False,scraped/unthinkable.fi.txt,
untotech.fi,en,508,True,scraped/untotech.fi.txt,english_only/untotech.fi.txt
untuvia.com,en,4099,True,scraped/untuvia.com.txt,english_only/untuvia.com.txt
unwa.fi,fi,2039,False,scraped/unwa.fi.txt,
unwrittenthirdpart.fi,fi,3685,False,scraped/unwrittenthirdpart.fi.txt,
uomaearthcare.fi,fi,4918,False,scraped/uomaearthcare.fi.txt,
uomasosiaalipalvelut.fi,en,74,True,scraped/uomasosiaalipalvelut.fi.txt,english_only/uomasosiaalipalvelut.fi.txt
uomastudio.com,en,599,True,scraped/uomastudio.com.txt,english_only/uomastudio.com.txt
uotila-laine.fi,blocked,51,False,scraped/uotila-laine.fi.txt,
uotilapartners.fi,fi,505,False,scraped/uotilapartners.fi.txt,
uotteri.fi,fi,4187,False,scraped/uotteri.fi.txt,
uova.fi,en,1390,True,scraped/uova.fi.txt,english_only/uova.fi.txt
upahaar.fi,en,33,True,scraped/upahaar.fi.txt,english_only/upahaar.fi.txt
upcharge.fi,en,4465,True,scraped/upcharge.fi.txt,english_only/upcharge.fi.txt
upcloud.com,en,1460,True,scraped/upcloud.com.txt,english_only/upcloud.com.txt
upeadesign.com,fi,102,False,scraped/upeadesign.com.txt,
upeetupee.com,fi,139,False,scraped/upeetupee.com.txt,
uperate.fi,en,228,True,scraped/uperate.fi.txt,english_only/uperate.fi.txt
upgrade-edu.fi,fi,819,False,scraped/upgrade-edu.fi.txt,
upgrade.fi,fi,564,False,scraped/upgrade.fi.txt,
upheat.com,en,1297,True,scraped/upheat.com.txt,english_only/upheat.com.txt
uphone.fi,fi,406,False,scraped/uphone.fi.txt,
uphouse.fi,fi,985,False,scraped/uphouse.fi.txt,
upin.fi,blocked,51,False,scraped/upin.fi.txt,
upitrek.com,fi,871,False,scraped/upitrek.com.txt,
upkeep.fi,fi,887,False,scraped/upkeep.fi.txt,
uplkv.fi,fi,334,False,scraped/uplkv.fi.txt,
uplus.fi,fi,4547,False,scraped/uplus.fi.txt,
upm.com,en,781,True,scraped/upm.com.txt,english_only/upm.com.txt
uppartners.fi,fi,8941,False,scraped/uppartners.fi.txt,
uppatraffic.com,fi,690,False,scraped/uppatraffic.com.txt,
uppomasa.fi,fi,1017,False,scraped/uppomasa.fi.txt,
uprightproject.com,en,2312,True,scraped/uprightproject.com.txt,english_only/uprightproject.com.txt
uprising.fi,fi,4441,False,scraped/uprising.fi.txt,
upro.fi,en,239,True,scraped/upro.fi.txt,english_only/upro.fi.txt
uproval.fi,en,176,True,scraped/uproval.fi.txt,english_only/uproval.fi.txt
upseller.ai,fi,3179,False,scraped/upseller.ai.txt,
upsert.fi,fi,1956,False,scraped/upsert.fi.txt,
upshots.fi,fi,161,False,scraped/upshots.fi.txt,
upsiapp.com,en,1580,True,scraped/upsiapp.com.txt,english_only/upsiapp.com.txt
upsioy.fi,blocked,51,False,scraped/upsioy.fi.txt,
upsmentor.fi,blocked,51,False,scraped/upsmentor.fi.txt,
upstech.fi,fi,1368,False,scraped/upstech.fi.txt,
upswing.fi,en,1906,True,scraped/upswing.fi.txt,english_only/upswing.fi.txt
upsys.fi,blocked,51,False,scraped/upsys.fi.txt,
uptimesolutions.fi,blocked,51,False,scraped/uptimesolutions.fi.txt,
upto.fi,fi,4222,False,scraped/upto.fi.txt,
uptodate.fi,id,216,False,scraped/uptodate.fi.txt,
uptoflow.com,en,98,True,scraped/uptoflow.com.txt,english_only/uptoflow.com.txt
uptolevel.com,blocked,51,False,scraped/uptolevel.com.txt,
uptools.pro,en,477,True,scraped/uptools.pro.txt,english_only/uptools.pro.txt
uptopoint.fi,blocked,51,False,scraped/uptopoint.fi.txt,
upwe.co,en,28,True,scraped/upwe.co.txt,english_only/upwe.co.txt
upwood.fi,fi,5188,False,scraped/upwood.fi.txt,
uragroup.fi,fi,1534,False,scraped/uragroup.fi.txt,
urajarvenkartano.fi,blocked,51,False,scraped/urajarvenkartano.fi.txt,
urajarvenmetalli.fi,fi,1233,False,scraped/urajarvenmetalli.fi.txt,
urakax.fi,fi,697,False,scraped/urakax.fi.txt,
urakiito.fi,en,177,True,scraped/urakiito.fi.txt,english_only/urakiito.fi.txt
urakkadiili.fi,fi,339,False,scraped/urakkadiili.fi.txt,
urakkagroup.fi,fi,1774,False,scraped/urakkagroup.fi.txt,
urakkataituri.fi,fi,88,False,scraped/urakkataituri.fi.txt,
urakointiharju.fi,fi,877,False,scraped/urakointiharju.fi.txt,
urakointihmt.fi,blocked,51,False,scraped/urakointihmt.fi.txt,
urakointijouppila.fi,fi,941,False,scraped/urakointijouppila.fi.txt,
urakointikolmio.fi,fi,46052,False,scraped/urakointikolmio.fi.txt,
urakointipalvelu.fi,fi,808,False,scraped/urakointipalvelu.fi.txt,
urakointipalvelukaren.fi,fi,740,False,scraped/urakointipalvelukaren.fi.txt,
urakointiruusunen.fi,en,74,True,scraped/urakointiruusunen.fi.txt,english_only/urakointiruusunen.fi.txt
urakoitsijakauppa.fi,en,50,True,scraped/urakoitsijakauppa.fi.txt,english_only/urakoitsijakauppa.fi.txt
urakompassi.fi,fi,110,False,scraped/urakompassi.fi.txt,
ural.fi,fi,985,False,scraped/ural.fi.txt,
uraltone.com,blocked,51,False,scraped/uraltone.com.txt,
urapolku.fi,fi,705,False,scraped/urapolku.fi.txt,
uravalmennus.net,fi,2035,False,scraped/uravalmennus.net.txt,
uravalmentajat.fi,fi,458,False,scraped/uravalmentajat.fi.txt,
urbanconsulting.fi,fi,598,False,scraped/urbanconsulting.fi.txt,
urbandiamonds.fi,en,1909,True,scraped/urbandiamonds.fi.txt,english_only/urbandiamonds.fi.txt
urbanfarming.fi,short,1,False,scraped/urbanfarming.fi.txt,
urbanfeeders.fi,fi,35698,False,scraped/urbanfeeders.fi.txt,
urbania.fi,fi,5754,False,scraped/urbania.fi.txt,
urbanity.fi,blocked,51,False,scraped/urbanity.fi.txt,
urbankitchen.fi,fi,2414,False,scraped/urbankitchen.fi.txt,
urbannatural.fi,fi,207,False,scraped/urbannatural.fi.txt,
urbanpasta.fi,en,6475,True,scraped/urbanpasta.fi.txt,english_only/urbanpasta.fi.txt
urbanview.net,fi,85,False,scraped/urbanview.net.txt,
urbanwines.se,sv,1535,False,scraped/urbanwines.se.txt,
urenkaat.fi,fi,1526,False,scraped/urenkaat.fi.txt,
urhea.fi,fi,256,False,scraped/urhea.fi.txt,
urheilu-jussi.fi,fi,1188,False,scraped/urheilu-jussi.fi.txt,
urheilu-shop.fi,fi,2423,False,scraped/urheilu-shop.fi.txt,
